ccaa_iso,fecha,num_casos
ES-CE,2020-09-06,11
ES-CL,2020-09-06,552
ES-CM,2020-09-06,437
ES-CN,2020-09-06,179
ES-CT,2020-09-06,585
ES-EX,2020-09-06,119
ES-GA,2020-09-06,229
ES-IB,2020-09-06,123
ES-MC,2020-09-06,277
ES-MD,2020-09-06,2442
ES-ML,2020-09-06,18
ES-NC,2020-09-06,190
ES-PV,2020-09-06,639
ES-RI,2020-09-06,50
ES-VC,2020-09-06,381
ES-AN,2020-09-07,880
ES-AR,2020-09-07,331
ES-AS,2020-09-07,50
ES-CB,2020-09-07,143
ES-CE,2020-09-07,6
ES-CL,2020-09-07,528
ES-CM,2020-09-07,590
ES-CN,2020-09-07,202
ES-CT,2020-09-07,1032
ES-EX,2020-09-07,138
ES-GA,2020-09-07,313
ES-IB,2020-09-07,181
ES-MC,2020-09-07,380
ES-MD,2020-09-07,3170
ES-ML,2020-09-07,16
ES-NC,2020-09-07,320
ES-PV,2020-09-07,638
ES-RI,2020-09-07,101
ES-VC,2020-09-07,566
ES-AN,2020-09-08,1076
ES-AR,2020-09-08,375
ES-AS,2020-09-08,49
ES-CB,2020-09-08,142
ES-CE,2020-09-08,15
ES-CL,2020-09-08,659
ES-CM,2020-09-08,646
ES-CN,2020-09-08,202
ES-CT,2020-09-08,1089
ES-EX,2020-09-08,135
ES-GA,2020-09-08,241
ES-IB,2020-09-08,155
ES-MC,2020-09-08,409
ES-MD,2020-09-08,4678
ES-ML,2020-09-08,26
ES-NC,2020-09-08,276
ES-PV,2020-09-08,722
ES-RI,2020-09-08,83
ES-VC,2020-09-08,566
ES-AN,2020-09-09,1252
ES-AR,2020-09-09,368
ES-AS,2020-09-09,71
ES-CB,2020-09-09,92
ES-CE,2020-09-09,4
ES-CL,2020-09-09,636
ES-CM,2020-09-09,736
ES-CN,2020-09-09,229
ES-CT,2020-09-09,1076
ES-EX,2020-09-09,217
ES-GA,2020-09-09,225
ES-IB,2020-09-09,159
ES-MC,2020-09-09,394
ES-MD,2020-09-09,4761
ES-ML,2020-09-09,42
ES-NC,2020-09-09,308
ES-PV,2020-09-09,546
ES-RI,2020-09-09,100
ES-VC,2020-09-09,562
ES-AN,2020-09-10,1153
ES-AR,2020-09-10,340
ES-AS,2020-09-10,52
ES-CB,2020-09-10,103
ES-CE,2020-09-10,9
ES-CL,2020-09-10,860
ES-CM,2020-09-10,859
ES-CN,2020-09-10,232
ES-CT,2020-09-10,1249
ES-EX,2020-09-10,230
ES-GA,2020-09-10,247
ES-IB,2020-09-10,158
ES-MC,2020-09-10,422
ES-MD,2020-09-10,4174
ES-ML,2020-09-10,38
ES-NC,2020-09-10,313
ES-PV,2020-09-10,353
ES-RI,2020-09-10,87
ES-VC,2020-09-10,577
ES-AN,2020-09-11,1395
ES-AR,2020-09-11,446
ES-AS,2020-09-11,74
ES-CB,2020-09-11,77
ES-CE,2020-09-11,19
ES-CL,2020-09-11,894
ES-CM,2020-09-11,747
ES-CN,2020-09-11,196
ES-CT,2020-09-11,746
ES-EX,2020-09-11,211
ES-GA,2020-09-11,206
ES-IB,2020-09-11,153
ES-MC,2020-09-11,460
ES-MD,2020-09-11,5130
ES-ML,2020-09-11,26
ES-NC,2020-09-11,312
ES-PV,2020-09-11,315
ES-RI,2020-09-11,103
ES-VC,2020-09-11,569
ES-AN,2020-09-12,995
ES-AR,2020-09-12,381
ES-AS,2020-09-12,65
ES-CB,2020-09-12,87
ES-CE,2020-09-12,7
ES-CL,2020-09-12,652
ES-CM,2020-09-12,707
ES-CN,2020-09-12,224
ES-CT,2020-09-12,795
ES-EX,2020-09-12,188
ES-GA,2020-09-12,204
ES-IB,2020-09-12,107
ES-MC,2020-09-12,442
ES-MD,2020-09-12,3282
ES-ML,2020-09-12,28
ES-NC,2020-09-12,281
ES-PV,2020-09-12,461
ES-RI,2020-09-12,141
ES-VC,2020-09-12,447
ES-AN,2020-09-13,839
ES-AR,2020-09-13,357
ES-AS,2020-09-13,74
ES-CB,2020-09-13,111
ES-CE,2020-09-13,5
ES-CL,2020-09-13,601
ES-CM,2020-09-13,562
ES-CN,2020-09-13,163
ES-CT,2020-09-13,622
ES-EX,2020-09-13,180
ES-GA,2020-09-13,238
ES-IB,2020-09-13,129
ES-MC,2020-09-13,378
ES-MD,2020-09-13,2577
ES-ML,2020-09-13,17
ES-NC,2020-09-13,320
ES-PV,2020-09-13,554
ES-RI,2020-09-13,111
ES-VC,2020-09-13,390
ES-AN,2020-09-14,1027
ES-AR,2020-09-14,357
ES-AS,2020-09-14,91
ES-CB,2020-09-14,78
ES-CE,2020-09-14,12
ES-CL,2020-09-14,661
ES-CM,2020-09-14,747
ES-CN,2020-09-14,167
ES-CT,2020-09-14,1177
ES-EX,2020-09-14,244
ES-GA,2020-09-14,210
ES-IB,2020-09-14,183
ES-MC,2020-09-14,560
ES-MD,2020-09-14,3628
ES-ML,2020-09-14,21
ES-NC,2020-09-14,356
ES-PV,2020-09-14,574
ES-RI,2020-09-14,111
ES-VC,2020-09-14,542
ES-AN,2020-09-15,1042
ES-AR,2020-09-15,357
ES-AS,2020-09-15,91
ES-CB,2020-09-15,104
ES-CE,2020-09-15,10
ES-CL,2020-09-15,843
ES-CM,2020-09-15,809
ES-CN,2020-09-15,183
ES-CT,2020-09-15,1316
ES-EX,2020-09-15,221
ES-GA,2020-09-15,219
ES-IB,2020-09-15,216
ES-MC,2020-09-15,514
ES-MD,2020-09-15,4941
ES-ML,2020-09-15,11
ES-NC,2020-09-15,323
ES-PV,2020-09-15,614
ES-RI,2020-09-15,131
ES-VC,2020-09-15,486
ES-AN,2020-09-16,1367
ES-AR,2020-09-16,349
ES-AS,2020-09-16,75
ES-CB,2020-09-16,90
ES-CE,2020-09-16,7
ES-CL,2020-09-16,777
ES-CM,2020-09-16,839
ES-CN,2020-09-16,152
ES-CT,2020-09-16,1346
ES-EX,2020-09-16,285
ES-GA,2020-09-16,258
ES-IB,2020-09-16,200
ES-MC,2020-09-16,464
ES-MD,2020-09-16,4318
ES-ML,2020-09-16,9
ES-NC,2020-09-16,326
ES-PV,2020-09-16,524
ES-RI,2020-09-16,137
ES-VC,2020-09-16,531
ES-AN,2020-09-17,1242
ES-AR,2020-09-17,403
ES-AS,2020-09-17,105
ES-CB,2020-09-17,74
ES-CE,2020-09-17,10
ES-CL,2020-09-17,815
ES-CM,2020-09-17,821
ES-CN,2020-09-17,168
ES-CT,2020-09-17,1150
ES-EX,2020-09-17,267
ES-GA,2020-09-17,255
ES-IB,2020-09-17,171
ES-MC,2020-09-17,448
ES-MD,2020-09-17,4281
ES-ML,2020-09-17,12
ES-NC,2020-09-17,295
ES-PV,2020-09-17,418
ES-RI,2020-09-17,113
ES-VC,2020-09-17,473
ES-AN,2020-09-18,1486
ES-AR,2020-09-18,345
ES-AS,2020-09-18,86
ES-CB,2020-09-18,73
ES-CE,2020-09-18,19
ES-CL,2020-09-18,891
ES-CM,2020-09-18,860
ES-CN,2020-09-18,187
ES-CT,2020-09-18,1329
ES-EX,2020-09-18,317
ES-GA,2020-09-18,222
ES-IB,2020-09-18,141
ES-MC,2020-09-18,493
ES-MD,2020-09-18,6465
ES-ML,2020-09-18,10
ES-NC,2020-09-18,328
ES-PV,2020-09-18,359
ES-RI,2020-09-18,80
ES-VC,2020-09-18,461
ES-AN,2020-09-19,1087
ES-AR,2020-09-19,342
ES-AS,2020-09-19,72
ES-CB,2020-09-19,67
ES-CE,2020-09-19,11
ES-CL,2020-09-19,715
ES-CM,2020-09-19,684
ES-CN,2020-09-19,178
ES-CT,2020-09-19,794
ES-EX,2020-09-19,208
ES-GA,2020-09-19,265
ES-IB,2020-09-19,125
ES-MC,2020-09-19,452
ES-MD,2020-09-19,2528
ES-ML,2020-09-19,26
ES-NC,2020-09-19,225
ES-PV,2020-09-19,415
ES-RI,2020-09-19,70
ES-VC,2020-09-19,400
ES-AN,2020-09-20,799
ES-AR,2020-09-20,232
ES-AS,2020-09-20,80
ES-CB,2020-09-20,61
ES-CE,2020-09-20,9
ES-CL,2020-09-20,662
ES-CM,2020-09-20,524
ES-CN,2020-09-20,146
ES-CT,2020-09-20,729
ES-EX,2020-09-20,207
ES-GA,2020-09-20,210
ES-IB,2020-09-20,109
ES-MC,2020-09-20,313
ES-MD,2020-09-20,2096
ES-ML,2020-09-20,22
ES-NC,2020-09-20,290
ES-PV,2020-09-20,518
ES-RI,2020-09-20,94
ES-VC,2020-09-20,336
ES-AN,2020-09-21,1046
ES-AR,2020-09-21,347
ES-AS,2020-09-21,81
ES-CB,2020-09-21,58
ES-CE,2020-09-21,20
ES-CL,2020-09-21,655
ES-CM,2020-09-21,639
ES-CN,2020-09-21,244
ES-CT,2020-09-21,1352
ES-EX,2020-09-21,215
ES-GA,2020-09-21,223
ES-IB,2020-09-21,128
ES-MC,2020-09-21,469
ES-MD,2020-09-21,3193
ES-ML,2020-09-21,33
ES-NC,2020-09-21,374
ES-PV,2020-09-21,411
ES-RI,2020-09-21,80
ES-VC,2020-09-21,443
ES-AN,2020-09-22,1233
ES-AR,2020-09-22,303
ES-AS,2020-09-22,128
ES-CB,2020-09-22,64
ES-CE,2020-09-22,21
ES-CL,2020-09-22,738
ES-CM,2020-09-22,737
ES-CN,2020-09-22,169
ES-CT,2020-09-22,1206
ES-EX,2020-09-22,203
ES-GA,2020-09-22,257
ES-IB,2020-09-22,116
ES-MC,2020-09-22,478
ES-MD,2020-09-22,5310
ES-ML,2020-09-22,44
ES-NC,2020-09-22,356
ES-PV,2020-09-22,461
ES-RI,2020-09-22,82
ES-VC,2020-09-22,488
ES-AN,2020-09-23,1289
ES-AR,2020-09-23,292
ES-AS,2020-09-23,99
ES-CB,2020-09-23,56
ES-CE,2020-09-23,14
ES-CL,2020-09-23,813
ES-CM,2020-09-23,755
ES-CN,2020-09-23,129
ES-CT,2020-09-23,1218
ES-EX,2020-09-23,196
ES-GA,2020-09-23,205
ES-IB,2020-09-23,104
ES-MC,2020-09-23,425
ES-MD,2020-09-23,4576
ES-ML,2020-09-23,32
ES-NC,2020-09-23,320
ES-PV,2020-09-23,518
ES-RI,2020-09-23,101
ES-VC,2020-09-23,459
ES-AN,2020-09-24,1332
ES-AR,2020-09-24,348
ES-AS,2020-09-24,93
ES-CB,2020-09-24,43
ES-CE,2020-09-24,18
ES-CL,2020-09-24,870
ES-CM,2020-09-24,716
ES-CN,2020-09-24,169
ES-CT,2020-09-24,920
ES-EX,2020-09-24,265
ES-GA,2020-09-24,230
ES-IB,2020-09-24,100
ES-MC,2020-09-24,580
ES-MD,2020-09-24,4215
ES-ML,2020-09-24,36
ES-NC,2020-09-24,262
ES-PV,2020-09-24,389
ES-RI,2020-09-24,110
ES-VC,2020-09-24,427
ES-AN,2020-09-25,1398
ES-AR,2020-09-25,332
ES-AS,2020-09-25,94
ES-CB,2020-09-25,63
ES-CE,2020-09-25,21
ES-CL,2020-09-25,835
ES-CM,2020-09-25,730
ES-CN,2020-09-25,158
ES-CT,2020-09-25,1178
ES-EX,2020-09-25,178
ES-GA,2020-09-25,193
ES-IB,2020-09-25,107
ES-MC,2020-09-25,432
ES-MD,2020-09-25,4794
ES-ML,2020-09-25,33
ES-NC,2020-09-25,325
ES-PV,2020-09-25,343
ES-RI,2020-09-25,78
ES-VC,2020-09-25,439
ES-AN,2020-09-26,1240
ES-AR,2020-09-26,292
ES-AS,2020-09-26,74
ES-CB,2020-09-26,32
ES-CE,2020-09-26,25
ES-CL,2020-09-26,594
ES-CM,2020-09-26,578
ES-CN,2020-09-26,162
ES-CT,2020-09-26,739
ES-EX,2020-09-26,147
ES-GA,2020-09-26,176
ES-IB,2020-09-26,86
ES-MC,2020-09-26,388
ES-MD,2020-09-26,2144
ES-ML,2020-09-26,26
ES-NC,2020-09-26,264
ES-PV,2020-09-26,434
ES-RI,2020-09-26,61
ES-VC,2020-09-26,366
ES-AN,2020-09-27,774
ES-AR,2020-09-27,288
ES-AS,2020-09-27,72
ES-CB,2020-09-27,39
ES-CE,2020-09-27,14
ES-CL,2020-09-27,391
ES-CM,2020-09-27,441
ES-CN,2020-09-27,147
ES-CT,2020-09-27,674
ES-EX,2020-09-27,122
ES-GA,2020-09-27,157
ES-IB,2020-09-27,77
ES-MC,2020-09-27,352
ES-MD,2020-09-27,1747
ES-ML,2020-09-27,33
ES-NC,2020-09-27,239
ES-PV,2020-09-27,411
ES-RI,2020-09-27,82
ES-VC,2020-09-27,264
ES-AN,2020-09-28,958
ES-AR,2020-09-28,321
ES-AS,2020-09-28,87
ES-CB,2020-09-28,49
ES-CE,2020-09-28,31
ES-CL,2020-09-28,623
ES-CM,2020-09-28,600
ES-CN,2020-09-28,143
ES-CT,2020-09-28,1349
ES-EX,2020-09-28,132
ES-GA,2020-09-28,195
ES-IB,2020-09-28,81
ES-MC,2020-09-28,390
ES-MD,2020-09-28,2839
ES-ML,2020-09-28,32
ES-NC,2020-09-28,346
ES-PV,2020-09-28,445
ES-RI,2020-09-28,93
ES-VC,2020-09-28,434
ES-AN,2020-09-29,1287
ES-AR,2020-09-29,341
ES-AS,2020-09-29,91
ES-CB,2020-09-29,43
ES-CE,2020-09-29,20
ES-CL,2020-09-29,828
ES-CM,2020-09-29,512
ES-CN,2020-09-29,157
ES-CT,2020-09-29,1466
ES-EX,2020-09-29,169
ES-GA,2020-09-29,186
ES-IB,2020-09-29,79
ES-MC,2020-09-29,384
ES-MD,2020-09-29,3841
ES-ML,2020-09-29,36
ES-NC,2020-09-29,294
ES-PV,2020-09-29,449
ES-RI,2020-09-29,76
ES-VC,2020-09-29,413
ES-AN,2020-09-30,1460
ES-AR,2020-09-30,304
ES-AS,2020-09-30,103
ES-CB,2020-09-30,49
ES-CE,2020-09-30,13
ES-CL,2020-09-30,807
ES-CM,2020-09-30,652
ES-CN,2020-09-30,148
ES-CT,2020-09-30,1391
ES-EX,2020-09-30,164
ES-GA,2020-09-30,203
ES-IB,2020-09-30,54
ES-MC,2020-09-30,443
ES-MD,2020-09-30,2954
ES-ML,2020-09-30,42
ES-NC,2020-09-30,273
ES-PV,2020-09-30,358
ES-RI,2020-09-30,86
ES-VC,2020-09-30,468
ES-AN,2020-10-01,1653
ES-AR,2020-10-01,372
ES-AS,2020-10-01,97
ES-CB,2020-10-01,62
ES-CE,2020-10-01,24
ES-CL,2020-10-01,926
ES-CM,2020-10-01,625
ES-CN,2020-10-01,166
ES-CT,2020-10-01,1678
ES-EX,2020-10-01,193
ES-GA,2020-10-01,233
ES-IB,2020-10-01,174
ES-MC,2020-10-01,398
ES-MD,2020-10-01,2739
ES-ML,2020-10-01,39
ES-NC,2020-10-01,324
ES-PV,2020-10-01,319
ES-RI,2020-10-01,81
ES-VC,2020-10-01,486
ES-AN,2020-10-02,1744
ES-AR,2020-10-02,407
ES-AS,2020-10-02,104
ES-CB,2020-10-02,45
ES-CE,2020-10-02,23
ES-CL,2020-10-02,892
ES-CM,2020-10-02,629
ES-CN,2020-10-02,151
ES-CT,2020-10-02,1757
ES-EX,2020-10-02,190
ES-GA,2020-10-02,226
ES-IB,2020-10-02,152
ES-MC,2020-10-02,413
ES-MD,2020-10-02,3044
ES-ML,2020-10-02,38
ES-NC,2020-10-02,260
ES-PV,2020-10-02,375
ES-RI,2020-10-02,71
ES-VC,2020-10-02,471
ES-AN,2020-10-03,1379
ES-AR,2020-10-03,338
ES-AS,2020-10-03,71
ES-CB,2020-10-03,45
ES-CE,2020-10-03,17
ES-CL,2020-10-03,567
ES-CM,2020-10-03,488
ES-CN,2020-10-03,127
ES-CT,2020-10-03,1049
ES-EX,2020-10-03,140
ES-GA,2020-10-03,225
ES-IB,2020-10-03,132
ES-MC,2020-10-03,386
ES-MD,2020-10-03,1852
ES-ML,2020-10-03,36
ES-NC,2020-10-03,290
ES-PV,2020-10-03,433
ES-RI,2020-10-03,76
ES-VC,2020-10-03,429
ES-AN,2020-10-04,1100
ES-AR,2020-10-04,333
ES-AS,2020-10-04,93
ES-CB,2020-10-04,39
ES-CE,2020-10-04,17
ES-CL,2020-10-04,791
ES-CM,2020-10-04,390
ES-CN,2020-10-04,91
ES-CT,2020-10-04,935
ES-EX,2020-10-04,138
ES-GA,2020-10-04,226
ES-IB,2020-10-04,92
ES-MC,2020-10-04,368
ES-MD,2020-10-04,1540
ES-ML,2020-10-04,36
ES-NC,2020-10-04,320
ES-PV,2020-10-04,471
ES-RI,2020-10-04,69
ES-VC,2020-10-04,388
ES-AN,2020-10-05,1564
ES-AR,2020-10-05,428
ES-AS,2020-10-05,112
ES-CB,2020-10-05,36
ES-CE,2020-10-05,29
ES-CL,2020-10-05,1073
ES-CM,2020-10-05,623
ES-CN,2020-10-05,122
ES-CT,2020-10-05,1894
ES-EX,2020-10-05,184
ES-GA,2020-10-05,269
ES-IB,2020-10-05,115
ES-MC,2020-10-05,452
ES-MD,2020-10-05,2579
ES-ML,2020-10-05,55
ES-NC,2020-10-05,428
ES-PV,2020-10-05,477
ES-RI,2020-10-05,81
ES-VC,2020-10-05,602
ES-AN,2020-10-06,2038
ES-AR,2020-10-06,487
ES-AS,2020-10-06,203
ES-CB,2020-10-06,57
ES-CE,2020-10-06,20
ES-CL,2020-10-06,1156
ES-CM,2020-10-06,667
ES-CN,2020-10-06,118
ES-CT,2020-10-06,2113
ES-EX,2020-10-06,217
ES-GA,2020-10-06,419
ES-IB,2020-10-06,118
ES-MC,2020-10-06,462
ES-MD,2020-10-06,2745
ES-ML,2020-10-06,42
ES-NC,2020-10-06,404
ES-PV,2020-10-06,609
ES-RI,2020-10-06,137
ES-VC,2020-10-06,664
ES-AN,2020-10-07,2083
ES-AR,2020-10-07,521
ES-AS,2020-10-07,291
ES-CB,2020-10-07,51
ES-CE,2020-10-07,24
ES-CL,2020-10-07,1027
ES-CM,2020-10-07,628
ES-CN,2020-10-07,129
ES-CT,2020-10-07,2144
ES-EX,2020-10-07,205
ES-GA,2020-10-07,325
ES-IB,2020-10-07,104
ES-MC,2020-10-07,486
ES-MD,2020-10-07,2442
ES-ML,2020-10-07,47
ES-NC,2020-10-07,483
ES-PV,2020-10-07,578
ES-RI,2020-10-07,112
ES-VC,2020-10-07,602
ES-AN,2020-10-08,2309
ES-AR,2020-10-08,494
ES-AS,2020-10-08,201
ES-CB,2020-10-08,53
ES-CE,2020-10-08,34
ES-CL,2020-10-08,921
ES-CM,2020-10-08,658
ES-CN,2020-10-08,136
ES-CT,2020-10-08,2532
ES-EX,2020-10-08,223
ES-GA,2020-10-08,387
ES-IB,2020-10-08,106
ES-MC,2020-10-08,418
ES-MD,2020-10-08,2333
ES-ML,2020-10-08,61
ES-NC,2020-10-08,454
ES-PV,2020-10-08,423
ES-RI,2020-10-08,104
ES-VC,2020-10-08,712
ES-AN,2020-10-09,2478
ES-AR,2020-10-09,541
ES-AS,2020-10-09,178
ES-CB,2020-10-09,60
ES-CE,2020-10-09,24
ES-CL,2020-10-09,905
ES-CM,2020-10-09,740
ES-CN,2020-10-09,129
ES-CT,2020-10-09,2845
ES-EX,2020-10-09,227
ES-GA,2020-10-09,332
ES-IB,2020-10-09,111
ES-MC,2020-10-09,497
ES-MD,2020-10-09,2443
ES-ML,2020-10-09,48
ES-NC,2020-10-09,515
ES-PV,2020-10-09,575
ES-RI,2020-10-09,124
ES-VC,2020-10-09,638
ES-AN,2020-10-10,1998
ES-AR,2020-10-10,502
ES-AS,2020-10-10,186
ES-CB,2020-10-10,72
ES-CE,2020-10-10,30
ES-CL,2020-10-10,966
ES-CM,2020-10-10,597
ES-CN,2020-10-10,125
ES-CT,2020-10-10,1912
ES-EX,2020-10-10,221
ES-GA,2020-10-10,306
ES-IB,2020-10-10,100
ES-MC,2020-10-10,410
ES-MD,2020-10-10,1746
ES-ML,2020-10-10,58
ES-NC,2020-10-10,515
ES-PV,2020-10-10,468
ES-RI,2020-10-10,108
ES-VC,2020-10-10,585
ES-AN,2020-10-11,1327
ES-AR,2020-10-11,414
ES-AS,2020-10-11,189
ES-CB,2020-10-11,69
ES-CE,2020-10-11,22
ES-CL,2020-10-11,676
ES-CM,2020-10-11,430
ES-CN,2020-10-11,101
ES-CT,2020-10-11,1468
ES-EX,2020-10-11,187
ES-GA,2020-10-11,272
ES-IB,2020-10-11,95
ES-MC,2020-10-11,406
ES-MD,2020-10-11,1478
ES-ML,2020-10-11,42
ES-NC,2020-10-11,503
ES-PV,2020-10-11,685
ES-RI,2020-10-11,110
ES-VC,2020-10-11,501
ES-AN,2020-10-12,1432
ES-AR,2020-10-12,452
ES-AS,2020-10-12,198
ES-CB,2020-10-12,78
ES-CE,2020-10-12,20
ES-CL,2020-10-12,1009
ES-CM,2020-10-12,518
ES-CN,2020-10-12,101
ES-CT,2020-10-12,1949
ES-EX,2020-10-12,189
ES-GA,2020-10-12,318
ES-IB,2020-10-12,137
ES-MC,2020-10-12,501
ES-MD,2020-10-12,1749
ES-ML,2020-10-12,72
ES-NC,2020-10-12,519
ES-PV,2020-10-12,853
ES-RI,2020-10-12,139
ES-VC,2020-10-12,698
ES-AN,2020-10-13,2157
ES-AR,2020-10-13,590
ES-AS,2020-10-13,213
ES-CB,2020-10-13,100
ES-CE,2020-10-13,35
ES-CL,2020-10-13,1182
ES-CM,2020-10-13,733
ES-CN,2020-10-13,104
ES-CT,2020-10-13,3050
ES-EX,2020-10-13,218
ES-GA,2020-10-13,314
ES-IB,2020-10-13,134
ES-MC,2020-10-13,536
ES-MD,2020-10-13,2414
ES-ML,2020-10-13,66
ES-NC,2020-10-13,540
ES-PV,2020-10-13,913
ES-RI,2020-10-13,154
ES-VC,2020-10-13,796
ES-AN,2020-10-14,3102
ES-AR,2020-10-14,730
ES-AS,2020-10-14,277
ES-CB,2020-10-14,125
ES-CE,2020-10-14,45
ES-CL,2020-10-14,1235
ES-CM,2020-10-14,791
ES-CN,2020-10-14,107
ES-CT,2020-10-14,3456
ES-EX,2020-10-14,307
ES-GA,2020-10-14,372
ES-IB,2020-10-14,183
ES-MC,2020-10-14,619
ES-MD,2020-10-14,2186
ES-ML,2020-10-14,71
ES-NC,2020-10-14,566
ES-PV,2020-10-14,805
ES-RI,2020-10-14,143
ES-VC,2020-10-14,1039
ES-AN,2020-10-15,3296
ES-AR,2020-10-15,748
ES-AS,2020-10-15,259
ES-CB,2020-10-15,97
ES-CE,2020-10-15,43
ES-CL,2020-10-15,1190
ES-CM,2020-10-15,851
ES-CN,2020-10-15,110
ES-CT,2020-10-15,3697
ES-EX,2020-10-15,298
ES-GA,2020-10-15,416
ES-IB,2020-10-15,135
ES-MC,2020-10-15,565
ES-MD,2020-10-15,2137
ES-ML,2020-10-15,81
ES-NC,2020-10-15,493
ES-PV,2020-10-15,742
ES-RI,2020-10-15,168
ES-VC,2020-10-15,1001
ES-AN,2020-10-16,3438
ES-AR,2020-10-16,807
ES-AS,2020-10-16,208
ES-CB,2020-10-16,109
ES-CE,2020-10-16,40
ES-CL,2020-10-16,1328
ES-CM,2020-10-16,815
ES-CN,2020-10-16,133
ES-CT,2020-10-16,3966
ES-EX,2020-10-16,323
ES-GA,2020-10-16,452
ES-IB,2020-10-16,113
ES-MC,2020-10-16,641
ES-MD,2020-10-16,2443
ES-ML,2020-10-16,94
ES-NC,2020-10-16,520
ES-PV,2020-10-16,718
ES-RI,2020-10-16,201
ES-VC,2020-10-16,1087
ES-AN,2020-10-17,2808
ES-AR,2020-10-17,662
ES-AS,2020-10-17,181
ES-CB,2020-10-17,130
ES-CE,2020-10-17,42
ES-CL,2020-10-17,1343
ES-CM,2020-10-17,555
ES-CN,2020-10-17,104
ES-CT,2020-10-17,2705
ES-EX,2020-10-17,367
ES-GA,2020-10-17,455
ES-IB,2020-10-17,171
ES-MC,2020-10-17,653
ES-MD,2020-10-17,1603
ES-ML,2020-10-17,78
ES-NC,2020-10-17,455
ES-PV,2020-10-17,807
ES-RI,2020-10-17,153
ES-VC,2020-10-17,1002
ES-AN,2020-10-18,1788
ES-AR,2020-10-18,710
ES-AS,2020-10-18,271
ES-CB,2020-10-18,142
ES-CE,2020-10-18,41
ES-CL,2020-10-18,1237
ES-CM,2020-10-18,616
ES-CN,2020-10-18,123
ES-CT,2020-10-18,2498
ES-EX,2020-10-18,296
ES-GA,2020-10-18,423
ES-IB,2020-10-18,220
ES-MC,2020-10-18,564
ES-MD,2020-10-18,1402
ES-ML,2020-10-18,65
ES-NC,2020-10-18,542
ES-PV,2020-10-18,993
ES-RI,2020-10-18,143
ES-VC,2020-10-18,923
ES-AN,2020-10-19,3438
ES-AR,2020-10-19,1068
ES-AS,2020-10-19,325
ES-CB,2020-10-19,186
ES-CE,2020-10-19,66
ES-CL,2020-10-19,1756
ES-CM,2020-10-19,859
ES-CN,2020-10-19,126
ES-CT,2020-10-19,4931
ES-EX,2020-10-19,353
ES-GA,2020-10-19,588
ES-IB,2020-10-19,235
ES-MC,2020-10-19,757
ES-MD,2020-10-19,2338
ES-ML,2020-10-19,90
ES-NC,2020-10-19,742
ES-PV,2020-10-19,1262
ES-RI,2020-10-19,193
ES-VC,2020-10-19,1417
ES-AN,2020-10-20,4115
ES-AR,2020-10-20,1078
ES-AS,2020-10-20,382
ES-CB,2020-10-20,166
ES-CE,2020-10-20,44
ES-CL,2020-10-20,1857
ES-CM,2020-10-20,969
ES-CN,2020-10-20,138
ES-CT,2020-10-20,5611
ES-EX,2020-10-20,456
ES-GA,2020-10-20,556
ES-IB,2020-10-20,188
ES-MC,2020-10-20,735
ES-MD,2020-10-20,2431
ES-ML,2020-10-20,84
ES-NC,2020-10-20,625
ES-PV,2020-10-20,1275
ES-RI,2020-10-20,207
ES-VC,2020-10-20,1569
ES-AN,2020-10-21,4567
ES-AR,2020-10-21,1104
ES-AS,2020-10-21,304
ES-CB,2020-10-21,188
ES-CE,2020-10-21,46
ES-CL,2020-10-21,1670
ES-CM,2020-10-21,1006
ES-CN,2020-10-21,122
ES-CT,2020-10-21,5563
ES-EX,2020-10-21,453
ES-GA,2020-10-21,570
ES-IB,2020-10-21,158
ES-MC,2020-10-21,808
ES-MD,2020-10-21,1983
ES-ML,2020-10-21,99
ES-NC,2020-10-21,595
ES-PV,2020-10-21,1144
ES-RI,2020-10-21,200
ES-VC,2020-10-21,1489
ES-AN,2020-10-22,4475
ES-AR,2020-10-22,1043
ES-AS,2020-10-22,249
ES-CB,2020-10-22,149
ES-CE,2020-10-22,57
ES-CL,2020-10-22,1558
ES-CM,2020-10-22,969
ES-CN,2020-10-22,124
ES-CT,2020-10-22,5455
ES-EX,2020-10-22,443
ES-GA,2020-10-22,594
ES-IB,2020-10-22,182
ES-MC,2020-10-22,794
ES-MD,2020-10-22,1798
ES-ML,2020-10-22,82
ES-NC,2020-10-22,496
ES-PV,2020-10-22,1001
ES-RI,2020-10-22,179
ES-VC,2020-10-22,1457
ES-AN,2020-10-23,4612
ES-AR,2020-10-23,1048
ES-AS,2020-10-23,243
ES-CB,2020-10-23,151
ES-CE,2020-10-23,51
ES-CL,2020-10-23,1660
ES-CM,2020-10-23,1072
ES-CN,2020-10-23,91
ES-CT,2020-10-23,5337
ES-EX,2020-10-23,490
ES-GA,2020-10-23,609
ES-IB,2020-10-23,186
ES-MC,2020-10-23,910
ES-MD,2020-10-23,2355
ES-ML,2020-10-23,93
ES-NC,2020-10-23,504
ES-PV,2020-10-23,1053
ES-RI,2020-10-23,189
ES-VC,2020-10-23,1523
ES-AN,2020-10-24,3360
ES-AR,2020-10-24,929
ES-AS,2020-10-24,345
ES-CB,2020-10-24,164
ES-CE,2020-10-24,57
ES-CL,2020-10-24,1434
ES-CM,2020-10-24,767
ES-CN,2020-10-24,122
ES-CT,2020-10-24,3366
ES-EX,2020-10-24,463
ES-GA,2020-10-24,659
ES-IB,2020-10-24,183
ES-MC,2020-10-24,774
