fecha,cod_ine,CCAA,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,ccaa_iso
2022-03-03,18,Ceuta,146204,174.05,66991.0,62854.0,74.83,ES-CE
2022-03-04,18,Ceuta,146260,174.12,67001.0,62864.0,74.84,ES-CE
2021-01-04,11,Extremadura,686,0.06,686.0,0.0,0.0,ES-EX
2021-01-05,11,Extremadura,1806,0.17,2492.0,0.0,0.0,ES-EX
2021-01-07,11,Extremadura,3309,0.31,5801.0,0.0,0.0,ES-EX
2021-01-08,11,Extremadura,4727,0.45,10528.0,0.0,0.0,ES-EX
2021-01-11,11,Extremadura,9303,0.88,19831.0,0.0,0.0,ES-EX
2021-01-12,11,Extremadura,11346,1.07,31177.0,0.0,0.0,ES-EX
2021-01-13,11,Extremadura,14293,1.35,45470.0,0.0,0.0,ES-EX
2021-01-14,11,Extremadura,17862,1.69,63332.0,0.0,0.0,ES-EX
2021-01-15,11,Extremadura,22322,2.11,85654.0,0.0,0.0,ES-EX
2021-01-18,11,Extremadura,27613,2.61,113267.0,0.0,0.0,ES-EX
2021-01-19,11,Extremadura,29125,2.75,142392.0,254.0,0.02,ES-EX
2021-01-20,11,Extremadura,30941,2.92,173333.0,254.0,0.02,ES-EX
2021-01-21,11,Extremadura,32039,3.02,205372.0,638.0,0.06,ES-EX
2021-01-22,11,Extremadura,32979,3.11,238351.0,638.0,0.06,ES-EX
2021-01-25,11,Extremadura,33125,3.13,271476.0,638.0,0.06,ES-EX
2021-01-26,11,Extremadura,35441,3.35,306917.0,1721.0,0.16,ES-EX
2021-01-27,11,Extremadura,37790,3.57,344707.0,3134.0,0.3,ES-EX
2021-01-28,11,Extremadura,39821,3.76,384528.0,3135.0,0.3,ES-EX
2021-01-29,11,Extremadura,41961,3.96,426489.0,4460.0,0.42,ES-EX
2021-02-01,11,Extremadura,47342,4.47,473831.0,8646.0,0.82,ES-EX
2021-02-02,11,Extremadura,49703,4.69,523534.0,10776.0,1.02,ES-EX
2021-02-03,11,Extremadura,52880,4.99,576414.0,13202.0,1.25,ES-EX
2021-02-04,11,Extremadura,56839,5.37,633253.0,16996.0,1.6,ES-EX
2021-02-05,11,Extremadura,61952,5.85,695205.0,21662.0,2.04,ES-EX
2021-02-08,11,Extremadura,68006,6.42,763211.0,26605.0,2.51,ES-EX
2021-02-09,11,Extremadura,69271,6.54,832482.0,27390.0,2.59,ES-EX
2021-02-10,11,Extremadura,71334,6.73,903816.0,28790.0,2.72,ES-EX
2021-02-11,11,Extremadura,73439,6.93,977255.0,29776.0,2.81,ES-EX
2021-02-12,11,Extremadura,75603,7.14,1052858.0,30501.0,2.88,ES-EX
2021-02-15,11,Extremadura,78038,7.37,1130896.0,31116.0,2.94,ES-EX
2021-02-16,11,Extremadura,80044,7.56,1210940.0,32353.0,3.05,ES-EX
2021-02-17,11,Extremadura,82086,7.75,1293026.0,33415.0,3.15,ES-EX
2021-02-18,11,Extremadura,85553,8.08,1378579.0,35477.0,3.35,ES-EX
2021-02-19,11,Extremadura,89067,8.41,1467646.0,36485.0,3.44,ES-EX
2021-02-22,11,Extremadura,92842,8.76,1560488.0,37889.0,3.58,ES-EX
2021-02-23,11,Extremadura,94462,8.92,1654950.0,38029.0,3.59,ES-EX
2021-02-24,11,Extremadura,98839,9.33,1753789.0,38366.0,3.62,ES-EX
2021-02-25,11,Extremadura,102762,9.7,1856551.0,38511.0,3.64,ES-EX
2021-02-26,11,Extremadura,107200,10.12,1963751.0,38608.0,3.64,ES-EX
2021-03-01,11,Extremadura,111006,10.48,2074757.0,39292.0,3.71,ES-EX
2021-03-02,11,Extremadura,112229,10.59,2186986.0,39580.0,3.74,ES-EX
2021-03-03,11,Extremadura,116392,10.99,2303378.0,40517.0,3.82,ES-EX
2021-03-04,11,Extremadura,121286,11.45,2424664.0,41663.0,3.93,ES-EX
2021-03-05,11,Extremadura,125191,11.82,2549855.0,43176.0,4.08,ES-EX
2021-03-08,11,Extremadura,129802,12.25,2679657.0,45432.0,4.29,ES-EX
2021-03-09,11,Extremadura,131804,12.44,2811461.0,46053.0,4.35,ES-EX
2021-03-10,11,Extremadura,135670,12.81,2947131.0,47250.0,4.46,ES-EX
2021-03-11,11,Extremadura,140186,13.23,3087317.0,48662.0,4.59,ES-EX
2021-03-12,11,Extremadura,144537,13.64,3231854.0,50636.0,4.78,ES-EX
2021-03-15,11,Extremadura,148614,14.03,3380468.0,52819.0,4.99,ES-EX
2021-03-16,11,Extremadura,151027,14.26,3531495.0,53832.0,5.08,ES-EX
2021-03-17,11,Extremadura,156742,14.8,3688237.0,57469.0,5.43,ES-EX
2021-03-18,11,Extremadura,156742,14.8,3844979.0,57469.0,5.43,ES-EX
2021-03-22,11,Extremadura,170024,16.05,4015003.0,64751.0,6.11,ES-EX
2021-03-23,11,Extremadura,171479,16.19,4186482.0,65591.0,6.19,ES-EX
2021-03-24,11,Extremadura,174734,16.5,4361216.0,67578.0,6.38,ES-EX
2021-03-25,11,Extremadura,181812,17.16,4543028.0,70649.0,6.67,ES-EX
2021-03-26,11,Extremadura,188839,17.83,4731867.0,72729.0,6.87,ES-EX
2021-03-29,11,Extremadura,204735,19.33,4936602.0,73575.0,6.95,ES-EX
2021-03-30,11,Extremadura,209542,19.78,5146144.0,73603.0,6.95,ES-EX
2021-03-31,11,Extremadura,219487,20.72,5365631.0,74629.0,7.05,ES-EX
2021-04-01,11,Extremadura,231560,21.86,5597191.0,76693.0,7.24,ES-EX
2021-04-03,11,Extremadura,233822,22.07,5831013.0,76769.0,7.25,ES-EX
2021-04-05,11,Extremadura,236428,22.32,6067441.0,76771.0,7.25,ES-EX
2021-04-06,11,Extremadura,244116,23.04,166278.0,77838.0,7.35,ES-EX
2021-04-07,11,Extremadura,254867,24.06,174704.0,80163.0,7.57,ES-EX
2021-04-08,11,Extremadura,268347,25.33,185400.0,82947.0,7.83,ES-EX
2021-04-09,11,Extremadura,285234,26.93,199303.0,85931.0,8.11,ES-EX
2021-04-12,11,Extremadura,299027,28.23,212791.0,86236.0,8.14,ES-EX
2021-04-13,11,Extremadura,302566,28.56,216336.0,86230.0,8.14,ES-EX
2021-04-14,11,Extremadura,313754,29.62,223577.0,90177.0,8.51,ES-EX
2021-04-15,11,Extremadura,327974,30.96,232552.0,95422.0,9.01,ES-EX
2021-04-16,11,Extremadura,341230,32.21,241569.0,99661.0,9.41,ES-EX
2021-04-19,11,Extremadura,351936,33.22,251076.0,100860.0,9.52,ES-EX
2021-04-20,11,Extremadura,353535,33.37,252659.0,100876.0,9.52,ES-EX
2021-04-21,11,Extremadura,363546,34.32,257408.0,106138.0,10.02,ES-EX
2021-04-22,11,Extremadura,377168,35.61,264730.0,112438.0,10.61,ES-EX
2021-04-23,11,Extremadura,390404,36.85,275474.0,114930.0,10.85,ES-EX
2021-04-26,11,Extremadura,397417,37.52,282136.0,115281.0,10.88,ES-EX
2021-04-27,11,Extremadura,400514,37.81,284048.0,116466.0,10.99,ES-EX
2021-04-28,11,Extremadura,412129,38.91,289608.0,123042.0,11.62,ES-EX
2021-04-29,11,Extremadura,427507,40.36,297856.0,130600.0,12.33,ES-EX
2021-04-30,11,Extremadura,442614,41.78,305143.0,139277.0,13.15,ES-EX
2021-05-03,11,Extremadura,470629,44.43,322306.0,151653.0,14.32,ES-EX
2021-05-04,11,Extremadura,457230,43.16,313681.0,147161.0,13.89,ES-EX
2021-05-05,11,Extremadura,467248,44.11,317930.0,153080.0,14.45,ES-EX
2021-05-06,11,Extremadura,482847,45.58,326353.0,160400.0,15.14,ES-EX
2021-05-07,11,Extremadura,498732,47.08,335727.0,167167.0,15.78,ES-EX
2021-05-10,11,Extremadura,509489,48.1,342684.0,171219.0,16.16,ES-EX
2021-05-11,11,Extremadura,513701,48.49,346458.0,171677.0,16.21,ES-EX
2021-05-12,11,Extremadura,527973,49.84,356294.0,176217.0,16.64,ES-EX
2021-05-13,11,Extremadura,542882,51.25,364929.0,182588.0,17.24,ES-EX
2021-05-14,11,Extremadura,558070,52.68,371327.0,191508.0,18.08,ES-EX
2021-05-17,11,Extremadura,570276,53.83,377207.0,198107.0,18.7,ES-EX
2021-05-18,11,Extremadura,573681,54.16,379465.0,199337.0,18.82,ES-EX
2021-05-19,11,Extremadura,586884,55.4,387907.0,204140.0,19.27,ES-EX
2021-05-20,11,Extremadura,600826,56.72,396170.0,210047.0,19.83,ES-EX
2021-05-21,11,Extremadura,615201,58.08,404699.0,216051.0,20.4,ES-EX
2021-05-24,11,Extremadura,622596,58.77,412592.0,216911.0,20.48,ES-EX
2021-05-25,11,Extremadura,625120,59.01,414848.0,217382.0,20.52,ES-EX
2021-05-26,11,Extremadura,635840,60.02,421742.0,221940.0,20.95,ES-EX
2021-05-27,11,Extremadura,646531,61.03,427510.0,228317.0,21.55,ES-EX
2021-05-28,11,Extremadura,660802,62.38,435863.0,235689.0,22.25,ES-EX
2021-05-31,11,Extremadura,675035,63.72,443161.0,243316.0,22.97,ES-EX
2021-06-01,11,Extremadura,678475,64.05,446172.0,244753.0,23.1,ES-EX
2021-06-02,11,Extremadura,689044,65.05,452667.0,250578.0,23.65,ES-EX
2021-06-03,11,Extremadura,701279,66.2,458764.0,258149.0,24.37,ES-EX
2021-06-04,11,Extremadura,717884,67.77,468805.0,266219.0,25.13,ES-EX
2021-06-07,11,Extremadura,748960,70.7,492342.0,282023.0,26.62,ES-EX
2021-06-08,11,Extremadura,756792,71.44,497472.0,286035.0,27.0,ES-EX
2021-06-09,11,Extremadura,773163,72.99,505415.0,294667.0,27.82,ES-EX
2021-06-10,11,Extremadura,785066,74.11,510710.0,302402.0,28.55,ES-EX
2021-06-11,11,Extremadura,804198,75.92,520392.0,314801.0,29.72,ES-EX
2021-06-14,11,Extremadura,826272,78.0,532908.0,327618.0,30.93,ES-EX
2021-06-15,11,Extremadura,834638,78.79,535680.0,333488.0,31.48,ES-EX
2021-06-16,11,Extremadura,848863,80.13,542625.0,341422.0,32.23,ES-EX
2021-06-17,11,Extremadura,864044,81.57,550967.0,349167.0,32.96,ES-EX
2021-06-18,11,Extremadura,885610,83.6,563430.0,359949.0,33.98,ES-EX
2021-06-21,11,Extremadura,906675,85.59,570574.0,375351.0,35.43,ES-EX
2021-06-22,11,Extremadura,917794,86.64,576301.0,383166.0,36.17,ES-EX
2021-06-23,11,Extremadura,933646,88.14,584863.0,392090.0,37.01,ES-EX
2021-06-24,11,Extremadura,951650,89.84,594459.0,401585.0,37.91,ES-EX
2021-06-25,11,Extremadura,968874,91.46,602282.0,411776.0,38.87,ES-EX
2021-06-28,11,Extremadura,990850,93.54,609121.0,428526.0,40.45,ES-EX
2021-06-29,11,Extremadura,1003103,94.69,616285.0,434112.0,40.98,ES-EX
2021-06-30,11,Extremadura,1021320,96.41,623655.0,445836.0,42.09,ES-EX
2021-07-01,11,Extremadura,1040419,98.22,630447.0,458812.0,43.31,ES-EX
2021-07-02,11,Extremadura,1063300,100.38,640230.0,472999.0,44.65,ES-EX
2021-07-05,11,Extremadura,1088911,102.79,650990.0,488834.0,46.15,ES-EX
2021-07-06,11,Extremadura,1100609,103.9,657490.0,494517.0,46.68,ES-EX
2021-07-07,11,Extremadura,1115496,105.3,664355.0,503187.0,47.5,ES-EX
2021-07-08,11,Extremadura,1130966,106.76,669245.0,514945.0,48.61,ES-EX
2021-07-09,11,Extremadura,1153087,108.85,674830.0,532011.0,50.22,ES-EX
2021-07-12,11,Extremadura,1173755,110.8,683772.0,544792.0,51.43,ES-EX
2021-07-13,11,Extremadura,1180946,111.48,688135.0,548107.0,51.74,ES-EX
2021-07-14,11,Extremadura,1195213,112.83,694261.0,556951.0,52.58,ES-EX
2021-07-15,11,Extremadura,1212376,114.45,701919.0,567648.0,53.59,ES-EX
2021-07-16,11,Extremadura,1232067,116.31,710939.0,579550.0,54.71,ES-EX
2021-07-19,11,Extremadura,1247236,117.74,718666.0,587954.0,55.5,ES-EX
2021-07-20,11,Extremadura,1256262,118.59,719931.0,595941.0,56.26,ES-EX
2021-07-21,11,Extremadura,1268346,119.73,723915.0,604678.0,57.08,ES-EX
2021-07-22,11,Extremadura,1291772,121.94,728716.0,624919.0,58.99,ES-EX
2021-07-23,11,Extremadura,1305505,123.24,732952.0,635236.0,59.97,ES-EX
2021-07-26,11,Extremadura,1318615,124.48,737161.0,644942.0,60.88,ES-EX
2021-07-27,11,Extremadura,1322260,124.82,738270.0,647608.0,61.13,ES-EX
2021-07-28,11,Extremadura,1333314,125.87,743962.0,653822.0,61.72,ES-EX
2021-07-29,11,Extremadura,1345639,127.03,751210.0,659731.0,62.28,ES-EX
2021-07-30,11,Extremadura,1362253,128.6,760628.0,668031.0,63.06,ES-EX
2021-08-02,11,Extremadura,1371765,129.5,764253.0,674541.0,63.68,ES-EX
2021-08-03,11,Extremadura,1377708,130.06,765196.0,679793.0,64.17,ES-EX
2021-08-04,11,Extremadura,1389278,131.15,769796.0,687401.0,64.89,ES-EX
2021-08-05,11,Extremadura,1397613,131.94,774494.0,691639.0,65.29,ES-EX
2021-08-06,11,Extremadura,1411383,133.24,779865.0,700901.0,66.17,ES-EX
2021-08-09,11,Extremadura,1422297,134.27,784883.0,707475.0,66.79,ES-EX
2021-08-10,11,Extremadura,1426834,134.69,788026.0,709256.0,66.95,ES-EX
2021-08-11,11,Extremadura,1436627,135.62,794590.0,713207.0,67.33,ES-EX
2021-08-12,11,Extremadura,1446327,136.53,800386.0,717755.0,67.76,ES-EX
2021-08-13,11,Extremadura,1460297,137.85,811839.0,721292.0,68.09,ES-EX
2021-08-16,11,Extremadura,1472635,139.02,818999.0,727110.0,68.64,ES-EX
2021-08-17,11,Extremadura,1479780,139.69,824996.0,728908.0,68.81,ES-EX
2021-08-18,11,Extremadura,1492714,140.91,832956.0,734511.0,69.34,ES-EX
2021-08-19,11,Extremadura,1504895,142.06,839023.0,741223.0,69.97,ES-EX
2021-08-20,11,Extremadura,1520586,143.54,846506.0,750099.0,70.81,ES-EX
2021-08-23,11,Extremadura,1530341,144.47,853825.0,753201.0,71.1,ES-EX
2021-08-24,11,Extremadura,1535334,144.94,857413.0,755650.0,71.33,ES-EX
2021-08-25,11,Extremadura,1545318,145.88,863331.0,760598.0,71.8,ES-EX
2021-08-26,11,Extremadura,1554910,146.79,867429.0,766580.0,72.37,ES-EX
2021-08-27,11,Extremadura,1564774,147.72,871506.0,773045.0,72.98,ES-EX
2021-08-30,11,Extremadura,1573840,148.57,875343.0,779126.0,73.55,ES-EX
2021-08-31,11,Extremadura,1578103,148.97,876758.0,782627.0,73.88,ES-EX
2021-09-01,11,Extremadura,1585335,149.66,878395.0,788665.0,74.45,ES-EX
2021-09-02,11,Extremadura,1591242,150.21,879440.0,793894.0,74.94,ES-EX
2021-09-03,11,Extremadura,1605476,151.56,881997.0,806295.0,76.12,ES-EX
2021-09-06,11,Extremadura,1612452,152.22,882567.0,812912.0,76.74,ES-EX
2021-09-07,11,Extremadura,1618410,152.78,883181.0,818483.0,77.27,ES-EX
2021-09-08,11,Extremadura,1626587,153.55,884086.0,826044.0,77.98,ES-EX
2021-09-09,11,Extremadura,1628462,153.73,884262.0,827762.0,78.14,ES-EX
2021-09-10,11,Extremadura,1638336,154.66,885410.0,836850.0,79.0,ES-EX
2021-09-13,11,Extremadura,1647710,155.55,886315.0,845629.0,79.83,ES-EX
2021-09-14,11,Extremadura,1650403,155.8,886585.0,848287.0,80.08,ES-EX
2021-09-15,11,Extremadura,1654946,156.23,887204.0,852519.0,80.48,ES-EX
2021-09-16,11,Extremadura,1658813,156.59,887545.0,856217.0,80.83,ES-EX
2021-09-17,11,Extremadura,1662986,156.99,888591.0,859755.0,81.16,ES-EX
2021-09-20,11,Extremadura,1666965,157.36,889169.0,863450.0,81.51,ES-EX
2021-09-21,11,Extremadura,1668086,157.47,889347.0,864505.0,81.61,ES-EX
2021-09-22,11,Extremadura,1670195,157.67,889856.0,866414.0,81.79,ES-EX
2021-09-23,11,Extremadura,1671455,157.79,890202.0,867512.0,81.89,ES-EX
2021-09-24,11,Extremadura,1674146,158.04,891113.0,869796.0,82.11,ES-EX
2021-09-27,11,Extremadura,1675681,158.19,891792.0,871129.0,82.24,ES-EX
2021-09-28,11,Extremadura,1676494,158.26,891889.0,871927.0,82.31,ES-EX
2021-09-29,11,Extremadura,1677897,158.4,892371.0,873156.0,82.43,ES-EX
2021-09-30,11,Extremadura,1678533,158.46,892603.0,873684.0,82.48,ES-EX
2021-10-01,11,Extremadura,1680828,158.67,893176.0,875788.0,82.68,ES-EX
2021-10-04,11,Extremadura,1681561,158.74,893474.0,876460.0,82.74,ES-EX
2021-10-05,11,Extremadura,1681687,158.75,893555.0,876546.0,82.75,ES-EX
2021-10-06,11,Extremadura,1695666,160.07,893888.0,877380.0,82.83,ES-EX
2021-10-07,11,Extremadura,1696943,160.19,894208.0,877847.0,82.87,ES-EX
2021-10-08,11,Extremadura,1698373,160.33,894793.0,878658.0,82.95,ES-EX
2021-10-11,11,Extremadura,1699453,160.43,894915.0,879005.0,82.98,ES-EX
2021-10-13,11,Extremadura,1699867,160.47,895119.0,879288.0,83.01,ES-EX
2021-10-14,11,Extremadura,1701267,160.6,895381.0,879867.0,83.06,ES-EX
2021-10-15,11,Extremadura,1702881,160.75,895803.0,880732.0,83.14,ES-EX
2021-10-18,11,Extremadura,1703910,160.85,895976.0,880961.0,83.16,ES-EX
2021-10-19,11,Extremadura,1704060,160.87,896008.0,881044.0,83.17,ES-EX
2021-10-20,11,Extremadura,1704673,160.92,896190.0,881432.0,83.21,ES-EX
2021-10-21,11,Extremadura,1705344,160.99,896457.0,881681.0,83.23,ES-EX
2021-10-22,11,Extremadura,1706490,161.09,896952.0,882188.0,83.28,ES-EX
2021-10-25,11,Extremadura,1707639,161.2,897204.0,882549.0,83.31,ES-EX
2021-10-26,11,Extremadura,1707879,161.23,897276.0,882668.0,83.32,ES-EX
2021-10-27,11,Extremadura,1708711,161.3,897424.0,882950.0,83.35,ES-EX
2021-10-28,11,Extremadura,1743558,164.59,897545.0,883203.0,83.38,ES-EX
2021-10-30,11,Extremadura,1757628,165.92,897943.0,883729.0,83.42,ES-EX
2021-11-02,11,Extremadura,1764958,166.61,897943.0,883729.0,83.42,ES-EX
2021-11-03,11,Extremadura,1768369,166.94,898273.0,884168.0,83.47,ES-EX
2021-11-04,11,Extremadura,1774782,167.54,898441.0,884375.0,83.49,ES-EX
2021-11-05,11,Extremadura,1774782,167.54,898441.0,884374.0,83.49,ES-EX
2021-11-08,11,Extremadura,1784224,168.43,898779.0,884894.0,83.53,ES-EX
2021-11-10,11,Extremadura,1789918,168.97,898966.0,885140.0,83.56,ES-EX
2021-11-11,11,Extremadura,1794894,169.44,899406.0,885443.0,83.59,ES-EX
2021-11-12,11,Extremadura,1803611,170.26,899698.0,885910.0,83.63,ES-EX
2021-11-15,11,Extremadura,1808707,170.74,899856.0,886093.0,83.65,ES-EX
2021-11-16,11,Extremadura,1810358,170.9,899906.0,886149.0,83.65,ES-EX
2021-11-17,11,Extremadura,1813067,171.16,900018.0,886266.0,83.66,ES-EX
2021-11-18,11,Extremadura,1817083,171.53,900130.0,886394.0,83.68,ES-EX
2021-11-19,11,Extremadura,1824711,172.25,900427.0,886767.0,83.71,ES-EX
2021-11-22,11,Extremadura,1828077,172.57,900568.0,886953.0,83.73,ES-EX
2021-11-23,11,Extremadura,1829686,172.72,900608.0,886993.0,83.73,ES-EX
2021-11-24,11,Extremadura,1831953,172.94,900778.0,887191.0,83.75,ES-EX
2021-11-25,11,Extremadura,1834373,173.17,900939.0,887384.0,83.77,ES-EX
2021-11-26,11,Extremadura,1854588,175.08,900947.0,887400.0,83.77,ES-EX
2021-11-29,11,Extremadura,1856742,175.28,900957.0,887416.0,83.77,ES-EX
2021-11-30,11,Extremadura,1863590,175.92,901556.0,887934.0,83.82,ES-EX
2021-12-01,11,Extremadura,1865698,176.12,901664.0,888055.0,83.83,ES-EX
2021-12-02,11,Extremadura,1868960,176.43,901928.0,888400.0,83.87,ES-EX
2021-12-03,11,Extremadura,1871402,176.66,902290.0,888624.0,83.89,ES-EX
2021-12-07,11,Extremadura,1875674,177.07,902468.0,888745.0,83.9,ES-EX
2021-12-09,11,Extremadura,1876485,177.14,902540.0,888736.0,83.9,ES-EX
2021-12-10,11,Extremadura,1878823,177.36,902793.0,888915.0,83.91,ES-EX
2021-12-13,11,Extremadura,1950030,184.08,902960.0,888911.0,83.91,ES-EX
2021-12-14,11,Extremadura,1957589,184.8,903018.0,888953.0,83.92,ES-EX
2021-12-15,11,Extremadura,1966835,185.67,903267.0,889017.0,83.92,ES-EX
2021-12-16,11,Extremadura,1975571,186.5,903424.0,889080.0,83.93,ES-EX
2021-12-17,11,Extremadura,1988004,187.67,903734.0,889289.0,83.95,ES-EX
2021-12-20,11,Extremadura,1998309,188.64,912985.0,889281.0,83.95,ES-EX
2021-12-21,11,Extremadura,2008793,189.63,917352.0,889298.0,83.95,ES-EX
2021-12-22,11,Extremadura,2034295,192.04,926968.0,889466.0,83.97,ES-EX
2021-12-23,11,Extremadura,2044958,193.05,928838.0,889700.0,83.99,ES-EX
2021-12-27,11,Extremadura,2057295,194.21,929773.0,889941.0,84.01,ES-EX
2021-12-28,11,Extremadura,2063589,194.81,929895.0,889940.0,84.01,ES-EX
2021-12-29,11,Extremadura,2073392,195.73,930077.0,890022.0,84.02,ES-EX
2021-12-30,11,Extremadura,2026565,191.31,930275.0,890111.0,84.03,ES-EX
2022-01-03,11,Extremadura,2037270,192.32,930673.0,892457.0,84.25,ES-EX
2022-01-04,11,Extremadura,2042105,192.78,930797.0,892536.0,84.26,ES-EX
2022-01-05,11,Extremadura,2050514,193.57,930915.0,892795.0,84.28,ES-EX
2022-01-07,11,Extremadura,2057578,194.24,931035.0,892994.0,84.3,ES-EX
2022-01-10,11,Extremadura,2067649,195.19,931300.0,893294.0,84.33,ES-EX
2022-01-11,11,Extremadura,2072375,195.63,931477.0,893420.0,84.34,ES-EX
2022-01-12,11,Extremadura,2076543,196.03,931569.0,893537.0,84.35,ES-EX
2022-01-13,11,Extremadura,2084046,196.74,935384.0,893675.0,84.36,ES-EX
2022-01-14,11,Extremadura,2092231,197.51,939435.0,893914.0,84.39,ES-EX
2022-01-17,11,Extremadura,2101377,198.37,942813.0,894011.0,84.4,ES-EX
2022-01-18,11,Extremadura,2106238,198.83,945260.0,894075.0,84.4,ES-EX
2022-01-19,11,Extremadura,2111916,199.37,948142.0,894169.0,84.41,ES-EX
2022-01-20,11,Extremadura,2118303,199.97,950172.0,894279.0,84.42,ES-EX
2022-01-21,11,Extremadura,2130085,201.08,951884.0,894598.0,84.45,ES-EX
2022-01-24,11,Extremadura,2140791,202.09,952784.0,894772.0,84.47,ES-EX
2022-01-25,11,Extremadura,2144644,202.46,953233.0,894831.0,84.47,ES-EX
2022-01-26,11,Extremadura,2150373,203.0,953982.0,894962.0,84.49,ES-EX
2022-01-27,11,Extremadura,2156402,203.57,954661.0,895053.0,84.49,ES-EX
2022-01-28,11,Extremadura,2164068,204.29,955257.0,895202.0,84.51,ES-EX
2022-01-31,11,Extremadura,2171159,204.96,955557.0,895357.0,84.52,ES-EX
2022-02-01,11,Extremadura,2174787,205.3,955817.0,895424.0,84.53,ES-EX
2022-02-02,11,Extremadura,2178821,205.68,956488.0,895488.0,84.54,ES-EX
2022-02-03,11,Extremadura,2184133,206.18,957025.0,895564.0,84.54,ES-EX
2022-02-04,11,Extremadura,2191899,206.92,957746.0,895782.0,84.56,ES-EX
2022-02-07,11,Extremadura,2199752,207.66,958110.0,895910.0,84.57,ES-EX
2022-02-08,11,Extremadura,2205972,208.25,958307.0,895969.0,84.58,ES-EX
2022-02-09,11,Extremadura,2211768,208.79,958747.0,896041.0,84.59,ES-EX
2022-02-10,11,Extremadura,2214926,209.09,958944.0,896106.0,84.59,ES-EX
2022-02-11,11,Extremadura,2221926,209.75,959505.0,896321.0,84.61,ES-EX
2022-02-14,11,Extremadura,2226392,210.17,959990.0,896408.0,84.62,ES-EX
2022-02-15,11,Extremadura,2227858,210.31,960162.0,896421.0,84.62,ES-EX
2022-02-16,11,Extremadura,2230308,210.54,960517.0,896487.0,84.63,ES-EX
2022-02-17,11,Extremadura,2244529,211.89,960715.0,909516.0,85.86,ES-EX
2022-02-18,11,Extremadura,2250182,212.42,960958.0,910153.0,85.92,ES-EX
2022-02-21,11,Extremadura,2256236,212.99,961113.0,910764.0,85.98,ES-EX
2022-02-22,11,Extremadura,2258071,213.16,961200.0,910936.0,85.99,ES-EX
2022-02-23,11,Extremadura,2259987,213.35,961508.0,911289.0,86.03,ES-EX
2022-02-24,11,Extremadura,2262636,213.6,961659.0,911514.0,86.05,ES-EX
2022-02-25,11,Extremadura,2265105,213.83,961837.0,911932.0,86.09,ES-EX
2022-02-28,11,Extremadura,2268107,214.11,961944.0,912141.0,86.11,ES-EX
2022-03-01,11,Extremadura,2269244,214.22,962004.0,912216.0,86.11,ES-EX
2022-03-02,11,Extremadura,2269982,214.29,962044.0,912263.0,86.12,ES-EX
2022-03-03,11,Extremadura,2270843,214.37,962266.0,912432.0,86.13,ES-EX
2022-03-04,11,Extremadura,2272432,214.52,962403.0,912619.0,86.15,ES-EX
2021-01-04,12,Galicia,9124,0.34,9124.0,0.0,0.0,ES-GA
2021-01-05,12,Galicia,12012,0.45,21136.0,0.0,0.0,ES-GA
2021-01-07,12,Galicia,20265,0.75,41401.0,0.0,0.0,ES-GA
2021-01-08,12,Galicia,24750,0.92,66151.0,0.0,0.0,ES-GA
2021-01-11,12,Galicia,30418,1.13,96569.0,0.0,0.0,ES-GA
2021-01-12,12,Galicia,33346,1.24,129915.0,0.0,0.0,ES-GA
