ccaa_iso,fecha,num_casos,lug_ocio,lug_mercado,lug_parque,lug_estacion,lug_trabajo,lug_residencial,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,Fallecidos,Hospitalizados,UCI,CCAA,cod_ine
ES-CB,2021-05-27,38,-9.0,17.0,97.0,-1.0,-8.0,1.0,346706.0,59.54,230025.0,120945.0,20.77,0,1,2,Cantabria,6
ES-CE,2021-05-27,2,-23.0,-11.0,-29.0,,-11.0,6.0,36761.0,43.76,28671.0,8867.0,10.56,0,1,0,Ceuta,18
ES-CL,2021-05-27,209,-13.0,17.0,51.0,1.0,-6.0,0.0,1598322.0,66.84,1005002.0,615945.0,25.76,0,20,2,Castilla-León,7
ES-CM,2021-05-27,189,-12.0,13.0,20.0,-7.0,-11.0,1.0,1146802.0,56.13,774216.0,393256.0,19.25,3,17,3,Castilla-La Mancha,8
ES-CN,2021-05-27,93,-26.0,-1.0,-30.0,-20.0,-13.0,7.0,995872.0,44.37,710238.0,309230.0,13.78,0,5,0,Canarias,5
ES-CT,2021-05-27,799,-14.0,15.0,18.0,-14.0,-16.0,5.0,3995011.0,52.18,2778155.0,1258088.0,16.43,0,22,3,Cataluña,9
ES-EX,2021-05-27,55,-15.0,15.0,5.0,20.0,-6.0,0.0,646531.0,61.03,427510.0,228317.0,21.55,0,2,1,Extremadura,11
ES-GA,2021-05-27,107,-16.0,14.0,54.0,-10.0,-12.0,1.0,1786951.0,66.21,1194630.0,613146.0,22.72,2,5,1,Galicia,12
ES-IB,2021-05-27,22,-8.0,11.0,75.0,2.0,-6.0,1.0,518077.0,42.63,371487.0,154356.0,12.7,0,0,0,Islas Baleares,4
ES-MC,2021-05-27,88,-18.0,12.0,-3.0,-17.0,-13.0,3.0,703427.0,46.61,462994.0,250064.0,16.57,0,6,0,Región de Murcia,14
ES-MD,2021-05-27,753,-20.0,8.0,13.0,-25.0,-22.0,7.0,3410710.0,50.49,2319092.0,1139171.0,16.86,5,72,5,Comunidad de Madrid,13
ES-ML,2021-05-27,14,-20.0,-2.0,-40.0,-6.0,-14.0,7.0,35862.0,42.55,27381.0,9461.0,11.23,0,0,0,Melilla,19
ES-NC,2021-05-27,57,-6.0,19.0,41.0,4.0,-5.0,0.0,379747.0,57.78,256006.0,131982.0,20.08,0,2,0,Comunidad Foral de Navarra,15
ES-PV,2021-05-27,260,-15.0,13.0,40.0,-5.0,-12.0,2.0,1306191.0,59.66,908202.0,421203.0,19.24,2,14,2,País Vasco,16
ES-RI,2021-05-27,54,-9.0,16.0,52.0,-18.0,-7.0,0.0,186704.0,59.06,119865.0,70135.0,22.19,0,6,1,La Rioja,17
ES-VC,2021-05-27,145,-12.0,11.0,18.0,-16.0,-11.0,3.0,2632543.0,52.27,1797349.0,881810.0,17.51,0,15,3,Comunidad Valenciana,10
ES-AN,2021-05-28,1347,-9.0,12.0,22.0,-8.0,-9.0,0.0,4511820.0,53.19,3066680.0,1495696.0,17.63,6,68,9,Andalucía,1
ES-AR,2021-05-28,113,-17.0,15.0,57.0,-10.0,-4.0,0.0,817978.0,61.44,536746.0,290875.0,21.85,1,13,0,Aragón,2
ES-AS,2021-05-28,77,-21.0,9.0,34.0,-3.0,-13.0,2.0,739208.0,72.8,479092.0,268966.0,26.49,0,9,1,Principado de Asturias,3
ES-CB,2021-05-28,34,-9.0,23.0,62.0,-5.0,-7.0,1.0,350769.0,60.23,233348.0,121918.0,20.94,0,1,0,Cantabria,6
ES-CE,2021-05-28,3,-16.0,-2.0,13.0,,-8.0,3.0,37981.0,45.22,29331.0,9427.0,11.22,0,0,0,Ceuta,18
ES-CL,2021-05-28,250,-15.0,18.0,44.0,0.0,-4.0,0.0,1622728.0,67.86,1018285.0,628161.0,26.27,2,23,1,Castilla-León,7
ES-CM,2021-05-28,178,-12.0,14.0,34.0,-5.0,-10.0,-1.0,1161860.0,56.87,783352.0,400654.0,19.61,1,18,2,Castilla-La Mancha,8
ES-CN,2021-05-28,86,-26.0,-1.0,-25.0,-19.0,-16.0,7.0,1016327.0,45.28,725598.0,314742.0,14.02,0,3,0,Canarias,5
ES-CT,2021-05-28,797,-14.0,16.0,28.0,-12.0,-14.0,3.0,4055149.0,52.97,2814159.0,1283002.0,16.76,5,32,0,Cataluña,9
ES-EX,2021-05-28,52,-18.0,2.0,17.0,21.0,-13.0,0.0,660802.0,62.38,435863.0,235689.0,22.25,0,2,0,Extremadura,11
ES-GA,2021-05-28,93,-17.0,19.0,37.0,-8.0,-10.0,1.0,1792712.0,66.43,1198254.0,617700.0,22.89,0,8,2,Galicia,12
ES-IB,2021-05-28,38,-7.0,14.0,61.0,14.0,-4.0,0.0,526320.0,43.31,375436.0,158651.0,13.06,0,3,1,Islas Baleares,4
ES-MC,2021-05-28,63,-15.0,12.0,18.0,-9.0,-9.0,1.0,718396.0,47.6,471245.0,256845.0,17.02,0,7,1,Región de Murcia,14
ES-MD,2021-05-28,841,-23.0,5.0,15.0,-23.0,-21.0,4.0,3457243.0,51.18,2347178.0,1164928.0,17.24,4,79,7,Comunidad de Madrid,13
ES-ML,2021-05-28,5,-10.0,2.0,-14.0,-7.0,-11.0,4.0,37873.0,44.93,28120.0,10733.0,12.73,0,3,0,Melilla,19
ES-NC,2021-05-28,77,-10.0,23.0,34.0,5.0,-5.0,0.0,382640.0,58.22,256098.0,134801.0,20.51,0,5,0,Comunidad Foral de Navarra,15
ES-PV,2021-05-28,339,-20.0,11.0,23.0,-5.0,-12.0,1.0,1329094.0,60.7,912682.0,439797.0,20.09,2,11,3,País Vasco,16
ES-RI,2021-05-28,44,-10.0,20.0,37.0,-14.0,-5.0,-1.0,189382.0,59.91,122360.0,70333.0,22.25,0,6,0,La Rioja,17
ES-VC,2021-05-28,163,-11.0,15.0,28.0,-14.0,-8.0,1.0,2644995.0,52.52,1804127.0,890399.0,17.68,0,10,0,Comunidad Valenciana,10
ES-AN,2021-05-29,1131,-16.0,1.0,26.0,-10.0,-8.0,-1.0,,,,,,5,61,4,Andalucía,1
ES-AR,2021-05-29,132,-24.0,6.0,43.0,-22.0,-7.0,-1.0,,,,,,1,8,1,Aragón,2
ES-AS,2021-05-29,41,-24.0,0.0,45.0,-14.0,-12.0,1.0,,,,,,0,9,2,Principado de Asturias,3
ES-CB,2021-05-29,36,-9.0,18.0,74.0,-5.0,-11.0,1.0,,,,,,0,1,0,Cantabria,6
ES-CE,2021-05-29,31,-20.0,-1.0,15.0,,-22.0,4.0,,,,,,1,0,0,Ceuta,18
ES-CL,2021-05-29,178,-16.0,10.0,45.0,3.0,-3.0,-2.0,,,,,,0,7,0,Castilla-León,7
ES-CM,2021-05-29,103,-16.0,6.0,37.0,-8.0,-12.0,-3.0,,,,,,1,9,1,Castilla-La Mancha,8
ES-CN,2021-05-29,97,-29.0,-6.0,-18.0,-31.0,-21.0,6.0,,,,,,0,4,0,Canarias,5
ES-CT,2021-05-29,428,-19.0,4.0,35.0,-8.0,-5.0,0.0,,,,,,2,15,2,Cataluña,9
ES-EX,2021-05-29,53,-19.0,0.0,21.0,14.0,-7.0,-1.0,,,,,,0,3,0,Extremadura,11
ES-GA,2021-05-29,104,-23.0,8.0,35.0,-9.0,-7.0,-1.0,,,,,,0,11,1,Galicia,12
ES-IB,2021-05-29,30,-10.0,1.0,78.0,15.0,3.0,-1.0,,,,,,0,3,0,Islas Baleares,4
ES-MC,2021-05-29,40,-20.0,3.0,41.0,-25.0,-6.0,-1.0,,,,,,0,3,0,Región de Murcia,14
ES-MD,2021-05-29,539,-28.0,-6.0,17.0,-21.0,-3.0,-1.0,,,,,,3,75,7,Comunidad de Madrid,13
ES-ML,2021-05-29,7,-8.0,-6.0,-14.0,,-14.0,5.0,,,,,,0,0,0,Melilla,19
ES-NC,2021-05-29,78,-14.0,14.0,43.0,-2.0,-8.0,-1.0,,,,,,3,1,0,Comunidad Foral de Navarra,15
ES-PV,2021-05-29,328,-30.0,-2.0,23.0,-16.0,-11.0,0.0,,,,,,5,12,1,País Vasco,16
ES-RI,2021-05-29,44,-20.0,8.0,27.0,-14.0,-7.0,-1.0,,,,,,0,3,0,La Rioja,17
ES-VC,2021-05-29,117,-14.0,5.0,57.0,-18.0,-8.0,-1.0,,,,,,0,10,0,Comunidad Valenciana,10
ES-AN,2021-05-30,861,-21.0,,4.0,-16.0,-7.0,-2.0,,,,,,5,58,6,Andalucía,1
ES-AR,2021-05-30,91,-28.0,18.0,21.0,-24.0,-7.0,-2.0,,,,,,0,11,1,Aragón,2
ES-AS,2021-05-30,57,-19.0,,49.0,-4.0,-10.0,-3.0,,,,,,0,3,1,Principado de Asturias,3
ES-CB,2021-05-30,36,-7.0,28.0,65.0,-6.0,-10.0,-1.0,,,,,,1,2,0,Cantabria,6
ES-CE,2021-05-30,11,-19.0,-1.0,-1.0,,-23.0,,,,,,,0,0,0,Ceuta,18
ES-CL,2021-05-30,155,-17.0,28.0,50.0,-3.0,-2.0,-3.0,,,,,,0,7,2,Castilla-León,7
ES-CM,2021-05-30,105,-19.0,,34.0,-15.0,-15.0,-2.0,,,,,,3,13,0,Castilla-La Mancha,8
ES-CN,2021-05-30,93,-35.0,-15.0,-22.0,-29.0,-24.0,6.0,,,,,,1,5,1,Canarias,5
ES-CT,2021-05-30,389,-26.0,18.0,16.0,-14.0,-3.0,0.0,,,,,,1,19,3,Cataluña,9
ES-EX,2021-05-30,42,-25.0,31.0,2.0,0.0,-10.0,-1.0,,,,,,2,0,1,Extremadura,11
ES-GA,2021-05-30,74,-27.0,,52.0,-7.0,-6.0,-2.0,,,,,,1,12,2,Galicia,12
ES-IB,2021-05-30,24,-9.0,42.0,61.0,13.0,11.0,-2.0,,,,,,0,2,1,Islas Baleares,4
ES-MC,2021-05-30,45,-23.0,,12.0,-22.0,-10.0,-1.0,,,,,,0,3,0,Región de Murcia,14
ES-MD,2021-05-30,522,-23.0,5.0,8.0,-27.0,2.0,-2.0,,,,,,8,66,6,Comunidad de Madrid,13
ES-ML,2021-05-30,4,-12.0,,-19.0,,-18.0,,,,,,,0,1,0,Melilla,19
ES-NC,2021-05-30,73,-12.0,42.0,31.0,-7.0,-4.0,-2.0,,,,,,1,1,1,Comunidad Foral de Navarra,15
ES-PV,2021-05-30,281,-24.0,30.0,21.0,-11.0,-8.0,-3.0,,,,,,5,10,2,País Vasco,16
ES-RI,2021-05-30,47,-17.0,24.0,19.0,-7.0,-6.0,-2.0,,,,,,0,1,0,La Rioja,17
ES-VC,2021-05-30,104,-20.0,,22.0,-21.0,-5.0,-1.0,,,,,,0,9,3,Comunidad Valenciana,10
ES-AN,2021-05-31,1244,-8.0,11.0,10.0,-10.0,-10.0,2.0,4632413.0,54.61,3120341.0,1565328.0,18.45,7,78,13,Andalucía,1
ES-AR,2021-05-31,145,-9.0,23.0,59.0,-1.0,-5.0,1.0,829615.0,62.32,544881.0,295286.0,22.18,4,17,3,Aragón,2
ES-AS,2021-05-31,57,-12.0,10.0,70.0,-2.0,-11.0,0.0,757538.0,74.6,489310.0,277796.0,27.36,0,6,2,Principado de Asturias,3
ES-CB,2021-05-31,28,-3.0,18.0,104.0,-2.0,-8.0,1.0,360564.0,61.92,240133.0,125109.0,21.48,0,5,0,Cantabria,6
ES-CE,2021-05-31,6,-4.0,1.0,13.0,,-13.0,3.0,38868.0,46.27,29752.0,10115.0,12.04,0,0,0,Ceuta,18
ES-CL,2021-05-31,270,-7.0,22.0,51.0,5.0,-6.0,0.0,1652032.0,69.08,1029157.0,647191.0,27.06,2,25,2,Castilla-León,7
ES-CM,2021-05-31,123,-40.0,-62.0,11.0,-32.0,-60.0,4.0,1205118.0,58.98,815163.0,416195.0,20.37,0,11,0,Castilla-La Mancha,8
ES-CN,2021-05-31,108,-26.0,-2.0,-26.0,-20.0,-20.0,8.0,1047051.0,46.65,749133.0,324705.0,14.47,1,2,0,Canarias,5
ES-CT,2021-05-31,909,-12.0,16.0,20.0,-15.0,-16.0,5.0,4197495.0,54.83,2849911.0,1391262.0,18.17,5,26,1,Cataluña,9
ES-EX,2021-05-31,78,-14.0,18.0,11.0,15.0,-7.0,0.0,675035.0,63.72,443161.0,243316.0,22.97,0,1,0,Extremadura,11
ES-GA,2021-05-31,91,-13.0,19.0,69.0,-5.0,-11.0,1.0,1854851.0,68.73,1207204.0,671520.0,24.88,2,12,1,Galicia,12
ES-IB,2021-05-31,13,-2.0,14.0,89.0,11.0,-6.0,1.0,533427.0,43.9,379892.0,161533.0,13.29,0,4,0,Islas Baleares,4
ES-MC,2021-05-31,67,-14.0,14.0,7.0,-10.0,-2.0,1.0,744134.0,49.31,489211.0,267848.0,17.75,0,7,0,Región de Murcia,14
ES-MD,2021-05-31,711,-12.0,12.0,10.0,-23.0,-24.0,6.0,3557679.0,52.66,2420499.0,1200513.0,17.77,9,78,11,Comunidad de Madrid,13
ES-ML,2021-05-31,5,-5.0,7.0,-19.0,-18.0,-10.0,5.0,38610.0,45.81,28237.0,11428.0,13.56,0,1,0,Melilla,19
ES-NC,2021-05-31,82,-2.0,22.0,44.0,1.0,-6.0,0.0,394728.0,60.06,261637.0,143355.0,21.81,0,3,0,Comunidad Foral de Navarra,15
ES-PV,2021-05-31,321,-13.0,13.0,34.0,-6.0,-12.0,1.0,1371206.0,62.63,928464.0,482696.0,22.05,8,19,1,País Vasco,16
ES-RI,2021-05-31,59,-6.0,17.0,41.0,-11.0,-7.0,0.0,191241.0,60.49,124043.0,70511.0,22.3,0,4,1,La Rioja,17
ES-VC,2021-05-31,200,-8.0,14.0,29.0,-12.0,-9.0,2.0,2665032.0,52.92,1812778.0,904088.0,17.95,0,7,1,Comunidad Valenciana,10
ES-AN,2021-06-01,1554,-8.0,13.0,14.0,-7.0,-10.0,2.0,4711142.0,55.54,3159245.0,1606909.0,18.94,6,58,4,Andalucía,1
ES-AR,2021-06-01,126,-20.0,8.0,17.0,-19.0,-7.0,4.0,832942.0,62.57,547545.0,296645.0,22.28,1,12,1,Aragón,2
ES-AS,2021-06-01,46,-21.0,10.0,21.0,-9.0,-14.0,3.0,767489.0,75.58,493717.0,283390.0,27.91,0,6,2,Principado de Asturias,3
ES-CB,2021-06-01,39,-10.0,22.0,58.0,3.0,-10.0,2.0,364918.0,62.66,242511.0,127614.0,21.91,0,4,0,Cantabria,6
ES-CE,2021-06-01,16,-9.0,3.0,15.0,,-9.0,3.0,39424.0,46.93,29894.0,10552.0,12.56,0,0,0,Ceuta,18
ES-CL,2021-06-01,282,-12.0,18.0,38.0,3.0,-6.0,1.0,1670624.0,69.86,1037313.0,658566.0,27.54,3,16,3,Castilla-León,7
ES-CM,2021-06-01,183,-11.0,31.0,14.0,-6.0,-14.0,0.0,1206939.0,59.07,816585.0,416783.0,20.4,1,16,1,Castilla-La Mancha,8
ES-CN,2021-06-01,110,-26.0,-1.0,-22.0,-18.0,-15.0,6.0,1062442.0,47.34,760830.0,330436.0,14.72,0,6,1,Canarias,5
ES-CT,2021-06-01,933,-15.0,14.0,7.0,-15.0,-17.0,5.0,4240669.0,55.39,2861596.0,1423308.0,18.59,2,22,3,Cataluña,9
ES-EX,2021-06-01,55,-15.0,16.0,9.0,19.0,-6.0,0.0,678475.0,64.05,446172.0,244753.0,23.1,0,5,2,Extremadura,11
ES-GA,2021-06-01,102,-13.0,19.0,49.0,-10.0,-11.0,2.0,1874422.0,69.46,1224586.0,690840.0,25.6,2,9,1,Galicia,12
ES-IB,2021-06-01,54,-5.0,12.0,69.0,17.0,-5.0,2.0,539146.0,44.37,384742.0,162491.0,13.37,0,2,1,Islas Baleares,4
ES-MC,2021-06-01,63,-15.0,14.0,14.0,-8.0,-12.0,3.0,754586.0,50.0,490041.0,277687.0,18.4,1,4,0,Región de Murcia,14
ES-MD,2021-06-01,733,-18.0,11.0,9.0,-24.0,-23.0,7.0,3601104.0,53.31,2444639.0,1227286.0,18.17,4,73,7,Comunidad de Madrid,13
ES-ML,2021-06-01,16,-5.0,3.0,-11.0,2.0,-11.0,4.0,38634.0,45.84,28251.0,11443.0,13.58,0,1,0,Melilla,19
ES-NC,2021-06-01,75,-12.0,20.0,-3.0,-6.0,-6.0,3.0,400144.0,60.88,264869.0,146778.0,22.33,1,0,1,Comunidad Foral de Navarra,15
ES-PV,2021-06-01,279,-15.0,15.0,23.0,-7.0,-14.0,4.0,1380112.0,63.03,928366.0,491940.0,22.47,1,26,1,País Vasco,16
ES-RI,2021-06-01,60,-12.0,23.0,2.0,-17.0,-6.0,3.0,196016.0,62.0,127088.0,72600.0,22.96,0,5,0,La Rioja,17
ES-VC,2021-06-01,197,-13.0,13.0,14.0,-16.0,-11.0,4.0,2679175.0,53.2,1821055.0,913453.0,18.14,2,9,1,Comunidad Valenciana,10
ES-AN,2021-06-02,1479,-5.0,16.0,21.0,-6.0,-9.0,1.0,4818135.0,56.8,3210976.0,1663681.0,19.61,7,75,2,Andalucía,1
ES-AR,2021-06-02,132,-9.0,27.0,60.0,-3.0,-4.0,1.0,838765.0,63.0,552388.0,298005.0,22.38,0,8,1,Aragón,2
ES-AS,2021-06-02,34,-17.0,12.0,41.0,-5.0,-12.0,3.0,779597.0,76.78,500469.0,288746.0,28.44,2,6,2,Principado de Asturias,3
ES-CB,2021-06-02,19,-7.0,23.0,73.0,1.0,-7.0,2.0,372755.0,64.01,245515.0,132727.0,22.79,0,3,1,Cantabria,6
ES-CE,2021-06-02,14,-8.0,7.0,31.0,,-11.0,3.0,40643.0,48.39,30680.0,11384.0,13.55,1,0,0,Ceuta,18
ES-CL,2021-06-02,203,-9.0,20.0,58.0,2.0,-6.0,0.0,1694963.0,70.88,1055909.0,667375.0,27.91,2,21,1,Castilla-León,7
ES-CM,2021-06-02,212,-1.0,36.0,42.0,-2.0,-14.0,-2.0,1222810.0,59.85,825678.0,426146.0,20.86,3,10,4,Castilla-La Mancha,8
ES-CN,2021-06-02,135,-25.0,0.0,-26.0,-18.0,-14.0,7.0,1093097.0,48.7,784950.0,345583.0,15.4,0,2,2,Canarias,5
ES-CT,2021-06-02,816,-12.0,19.0,24.0,-12.0,-16.0,4.0,4313654.0,56.35,2881354.0,1477035.0,19.29,4,22,1,Cataluña,9
ES-EX,2021-06-02,57,-14.0,17.0,14.0,21.0,-4.0,0.0,689044.0,65.05,452667.0,250578.0,23.65,0,0,0,Extremadura,11
ES-GA,2021-06-02,91,-18.0,16.0,17.0,-14.0,-12.0,3.0,1901270.0,70.45,1225971.0,717215.0,26.58,2,5,0,Galicia,12
ES-IB,2021-06-02,65,-2.0,13.0,101.0,16.0,-5.0,1.0,543940.0,44.76,388433.0,163656.0,13.47,0,2,1,Islas Baleares,4
ES-MC,2021-06-02,52,-12.0,17.0,26.0,-6.0,-11.0,1.0,776762.0,51.47,507921.0,282013.0,18.69,0,3,1,Región de Murcia,14
ES-MD,2021-06-02,660,-16.0,13.0,20.0,-22.0,-23.0,7.0,3654009.0,54.09,2471633.0,1254274.0,18.57,6,72,6,Comunidad de Madrid,13
ES-ML,2021-06-02,9,-5.0,0.0,-7.0,-17.0,-11.0,4.0,39315.0,46.65,28863.0,11540.0,13.69,0,0,0,Melilla,19
ES-NC,2021-06-02,51,-4.0,23.0,36.0,1.0,-9.0,1.0,407469.0,62.0,268606.0,151849.0,23.1,0,3,0,Comunidad Foral de Navarra,15
ES-PV,2021-06-02,218,-12.0,13.0,52.0,-6.0,-12.0,3.0,1398974.0,63.89,940602.0,498661.0,22.78,6,17,2,País Vasco,16
ES-RI,2021-06-02,66,-6.0,20.0,47.0,-8.0,-3.0,0.0,200773.0,63.51,130199.0,74334.0,23.51,0,3,2,La Rioja,17
ES-VC,2021-06-02,189,-7.0,17.0,42.0,-10.0,-10.0,2.0,2739554.0,54.4,1853652.0,952405.0,18.91,0,16,2,Comunidad Valenciana,10
ES-AN,2021-06-03,1245,-8.0,7.0,24.0,-19.0,-23.0,3.0,4936599.0,58.2,3268625.0,1725492.0,20.34,5,64,8,Andalucía,1
ES-AR,2021-06-03,127,-15.0,18.0,30.0,-13.0,-6.0,3.0,850404.0,63.88,559467.0,302766.0,22.74,1,8,2,Aragón,2
ES-AS,2021-06-03,52,-18.0,12.0,23.0,-14.0,-15.0,4.0,792641.0,78.06,507254.0,295872.0,29.14,1,6,0,Principado de Asturias,3
ES-CB,2021-06-03,28,-15.0,16.0,23.0,-8.0,-10.0,4.0,380495.0,65.34,249407.0,136845.0,23.5,0,3,2,Cantabria,6
ES-CE,2021-06-03,4,-6.0,1.0,21.0,,-8.0,3.0,42004.0,50.01,31144.0,12286.0,14.63,0,0,0,Ceuta,18
ES-CL,2021-06-03,190,-11.0,20.0,47.0,3.0,-6.0,1.0,1721528.0,71.99,1077088.0,674371.0,28.2,1,17,2,Castilla-León,7
ES-CM,2021-06-03,110,-34.0,-59.0,31.0,-29.0,-57.0,9.0,1253539.0,61.35,842149.0,441757.0,21.62,1,10,0,Castilla-La Mancha,8
ES-CN,2021-06-03,109,-24.0,2.0,-30.0,-19.0,-13.0,7.0,1117868.0,49.81,800570.0,356868.0,15.9,2,7,0,Canarias,5
ES-CT,2021-06-03,733,-11.0,18.0,19.0,-12.0,-17.0,5.0,4392341.0,57.37,2906508.0,1532387.0,20.02,2,14,3,Cataluña,9
ES-EX,2021-06-03,66,-9.0,17.0,15.0,25.0,-5.0,0.0,701279.0,66.2,458764.0,258149.0,24.37,0,4,0,Extremadura,11
ES-GA,2021-06-03,87,-11.0,19.0,60.0,-5.0,-12.0,1.0,1934131.0,71.67,1255946.0,720673.0,26.7,1,5,0,Galicia,12
ES-IB,2021-06-03,33,-1.0,16.0,91.0,14.0,-5.0,1.0,553824.0,45.58,394373.0,167709.0,13.8,0,1,0,Islas Baleares,4
ES-MC,2021-06-03,59,-10.0,17.0,24.0,-11.0,-13.0,2.0,792635.0,52.52,520492.0,285543.0,18.92,0,2,0,Región de Murcia,14
ES-MD,2021-06-03,530,-14.0,13.0,17.0,-22.0,-23.0,7.0,3707594.0,54.88,2496333.0,1284236.0,19.01,6,63,14,Comunidad de Madrid,13
ES-ML,2021-06-03,6,-6.0,1.0,-9.0,-14.0,-11.0,4.0,40590.0,48.16,28987.0,12691.0,15.06,0,0,0,Melilla,19
ES-NC,2021-06-03,50,-9.0,22.0,5.0,-2.0,-8.0,3.0,415698.0,63.25,272108.0,156581.0,23.82,1,6,0,Comunidad Foral de Navarra,15
ES-PV,2021-06-03,202,-21.0,11.0,-18.0,-13.0,-14.0,5.0,1420356.0,64.87,948670.0,512073.0,23.39,4,10,1,País Vasco,16
ES-RI,2021-06-03,36,-9.0,19.0,19.0,-17.0,-9.0,2.0,204884.0,64.81,132529.0,77135.0,24.4,2,1,0,La Rioja,17
ES-VC,2021-06-03,172,-7.0,16.0,34.0,-11.0,-11.0,3.0,2840184.0,56.39,1898860.0,1012909.0,20.11,1,14,1,Comunidad Valenciana,10
ES-AN,2021-06-04,1417,-9.0,13.0,20.0,-10.0,-13.0,1.0,5056835.0,59.61,3337630.0,1780256.0,20.99,7,55,5,Andalucía,1
ES-AR,2021-06-04,115,-15.0,19.0,48.0,-13.0,-5.0,1.0,884547.0,66.44,582195.0,314347.0,23.61,3,11,0,Aragón,2
ES-AS,2021-06-04,28,-15.0,12.0,57.0,-1.0,-12.0,1.0,805334.0,79.31,514030.0,303820.0,29.92,1,6,1,Principado de Asturias,3
ES-CB,2021-06-04,38,-8.0,23.0,56.0,-4.0,-8.0,2.0,387992.0,66.62,256056.0,137943.0,23.69,0,7,0,Cantabria,6
ES-CE,2021-06-04,9,-19.0,-6.0,5.0,,-8.0,4.0,43385.0,51.65,31206.0,13605.0,16.2,0,0,0,Ceuta,18
ES-CL,2021-06-04,182,-12.0,19.0,50.0,4.0,-5.0,0.0,1748239.0,73.11,1094311.0,687044.0,28.73,2,16,6,Castilla-León,7
ES-CM,2021-06-04,191,-11.0,27.0,32.0,-12.0,-21.0,1.0,1260567.0,61.7,847837.0,443296.0,21.7,3,17,1,Castilla-La Mancha,8
ES-CN,2021-06-04,121,-24.0,1.0,-28.0,-18.0,-13.0,7.0,1144916.0,51.01,815230.0,371089.0,16.53,1,3,0,Canarias,5
ES-CT,2021-06-04,544,-12.0,16.0,27.0,-12.0,-16.0,3.0,4475002.0,58.45,2940765.0,1582303.0,20.67,2,19,2,Cataluña,9
ES-EX,2021-06-04,52,-12.0,13.0,19.0,24.0,-4.0,-1.0,717884.0,67.77,468805.0,266219.0,25.13,0,5,0,Extremadura,11
ES-GA,2021-06-04,78,-13.0,21.0,44.0,-6.0,-10.0,1.0,1964651.0,72.8,1256755.0,751012.0,27.83,2,4,0,Galicia,12
ES-IB,2021-06-04,47,-3.0,15.0,69.0,23.0,-4.0,0.0,566241.0,46.6,400350.0,174170.0,14.33,0,1,1,Islas Baleares,4
ES-MC,2021-06-04,56,-11.0,15.0,23.0,-6.0,-7.0,0.0,808552.0,53.58,531647.0,291603.0,19.32,0,3,0,Región de Murcia,14
ES-MD,2021-06-04,555,-19.0,7.0,18.0,-21.0,-21.0,4.0,3764402.0,55.72,2522228.0,1316879.0,19.49,6,60,3,Comunidad de Madrid,13
ES-ML,2021-06-04,6,-13.0,-3.0,-26.0,-16.0,-10.0,5.0,41476.0,49.21,29013.0,13551.0,16.08,0,1,0,Melilla,19
ES-NC,2021-06-04,53,-12.0,26.0,4.0,-4.0,-11.0,3.0,425055.0,64.68,279121.0,158990.0,24.19,1,4,0,Comunidad Foral de Navarra,15
ES-PV,2021-06-04,206,-21.0,10.0,-3.0,-10.0,-14.0,3.0,1438333.0,65.69,955818.0,523402.0,23.91,4,7,2,País Vasco,16
ES-RI,2021-06-04,43,-9.0,24.0,11.0,-11.0,-7.0,2.0,208444.0,65.93,134233.0,79787.0,25.24,0,3,1,La Rioja,17
ES-VC,2021-06-04,174,-8.0,16.0,34.0,-11.0,-9.0,1.0,2925664.0,58.09,1969186.0,1034551.0,20.54,0,12,3,Comunidad Valenciana,10
ES-AN,2021-06-05,1079,-17.0,2.0,9.0,-15.0,-10.0,2.0,,,,,,5,61,9,Andalucía,1
ES-AR,2021-06-05,92,-17.0,10.0,60.0,-17.0,-6.0,-1.0,,,,,,2,8,0,Aragón,2
ES-AS,2021-06-05,81,-21.0,1.0,69.0,-6.0,-12.0,-2.0,,,,,,0,2,1,Principado de Asturias,3
ES-CB,2021-06-05,24,-8.0,18.0,96.0,2.0,-10.0,-1.0,,,,,,0,3,1,Cantabria,6
ES-CE,2021-06-05,5,-20.0,-4.0,17.0,,-20.0,4.0,,,,,,0,0,0,Ceuta,18
ES-CL,2021-06-05,129,-15.0,10.0,46.0,4.0,-2.0,-2.0,,,,,,2,10,2,Castilla-León,7
ES-CM,2021-06-05,98,-21.0,8.0,2.0,-19.0,-14.0,2.0,,,,,,2,13,4,Castilla-La Mancha,8
ES-CN,2021-06-05,112,-27.0,-4.0,-21.0,-29.0,-21.0,7.0,,,,,,1,2,0,Canarias,5
ES-CT,2021-06-05,516,-17.0,5.0,33.0,-8.0,-6.0,0.0,,,,,,1,11,1,Cataluña,9
ES-EX,2021-06-05,37,-16.0,3.0,21.0,18.0,-6.0,-1.0,,,,,,0,3,1,Extremadura,11
ES-GA,2021-06-05,70,-21.0,8.0,44.0,-8.0,-7.0,-2.0,,,,,,0,5,2,Galicia,12
ES-IB,2021-06-05,34,-8.0,2.0,44.0,25.0,4.0,2.0,,,,,,1,2,0,Islas Baleares,4
ES-MC,2021-06-05,40,-24.0,5.0,-9.0,-31.0,-10.0,4.0,,,,,,1,2,0,Región de Murcia,14
ES-MD,2021-06-05,433,-29.0,-4.0,-17.0,-25.0,-5.0,2.0,,,,,,3,53,4,Comunidad de Madrid,13
ES-ML,2021-06-05,2,-10.0,-9.0,-17.0,,-12.0,6.0,,,,,,0,0,0,Melilla,19
